word,pos
treasure,NOUN
bathroom,NOUN
Darling,NOUN
scandal,NOUN
puncture,NOUN
whistling,VERB
dunderheads,NOUN
short,ADJ
out-of-bounds,ADJ
troll,NOUN
breath,VERB
YOUR,NOUN
ceiling,NOUN
notices,NOUN
becoming,VERB
yerselves,NOUN
Ha,NOUN
HARRY,NOUN
Viewers,NOUN
eels,NOUN
thought,VERB
Seamus,NOUN
anyone,NOUN
chimney,NOUN
chuckling,VERB
scrawny,ADJ
Uncle,NOUN
take,VERB
Brocklehurst,NOUN
earmuffs,NOUN
sizing,VERB
instruments,NOUN
circus,NOUN
where,ADV
sunrise,NOUN
So,NOUN
visited,VERB
born,VERB
record,NOUN
spleens,NOUN
stops,NOUN
stored,VERB
wilder-looking,ADJ
breakfast,NOUN
CRASH,NOUN
would,VERB
smooth,ADJ
st,VERB
Perks,NOUN
lake,NOUN
nosebleed,NOUN
acid,NOUN
straps,NOUN
Fetchin,NOUN
dividing,VERB
eager,ADJ
belt,NOUN
seventh,ADJ
reared,VERB
unfortunate,ADJ
panic,NOUN
banging,VERB
fond,NOUN
NEVER,NOUN
checking,VERB
yeh,DET
Slowly,NOUN
-and,VERB
Fer,NOUN
prodded,VERB
Said,NOUN
Malkin,NOUN
greatness,VERB
bald,ADJ
either,ADV
teacups,NOUN
'S,VERB
scarlet,VERB
skipping,VERB
rounded,ADJ
ate,VERB
swallowed,VERB
lips,NOUN
As,ADV
charms,NOUN
seats,NOUN
ours,ADV
Calm,NOUN
dragons,NOUN
Rubeus,ADJ
poison,NOUN
charm,NOUN
hairs,NOUN
specimen,NOUN
wear,VERB
gang,NOUN
bewildered,VERB
sandwiches,NOUN
steam,NOUN
higher,ADJ
blankly,NOUN
posts,VERB
anyway,ADV
wondering,VERB
camera,NOUN
coming,ADJ
restricted,VERB
No,DET
directions,NOUN
bothered,ADJ
armor,NOUN
Seekers,NOUN
roll,NOUN
flashed,VERB
listening,VERB
outta,ADJ
frozen,VERB
instinct,NOUN
lunchtime,NOUN
pacing,VERB
season,NOUN
skimming,VERB
next,ADP
Wo,VERB
Quirtell,NOUN
Viridian,NOUN
your,PRON
sneer,VERB
howled,VERB
sc-,ADJ
Wizard,NOUN
Must,NOUN
Got,NOUN
Worst,NOUN
care,VERB
sweaters,NOUN
floated,VERB
magnificent,ADJ
Comet,NOUN
stuff,NOUN
thronging,VERB
expelled,VERB
responsible,ADJ
seventy-two,ADJ
poltergeist,NOUN
willow,NOUN
branch,NOUN
thumpin,NOUN
ear,NOUN
Nobody,NOUN
horses,NOUN
Sure,ADJ
carry,VERB
phials,NOUN
whispered,VERB
received,VERB
blissfully,ADV
mixed,ADJ
staggered,VERB
Nasty,NOUN
lessened,VERB
saw,VERB
transparent,ADJ
firmly,ADV
horn,NOUN
ceremony,NOUN
powerful,ADJ
agony,NOUN
muscular,ADJ
stands,VERB
bike,NOUN
chose,VERB
gettin,ADJ
galoshes,NOUN
passing,VERB
forest,ADJ
fasten,VERB
raised,VERB
heartstrings,NOUN
unicorn,ADJ
plotting,VERB
drawl,NOUN
eh,NOUN
town,NOUN
rattled,VERB
against,ADP
You-Know-,ADJ
buzzing,VERB
assured,VERB
cat,NOUN
laughing,VERB
Jell-O,NOUN
WO,VERB
woods,NOUN
If,ADP
Hi,NOUN
miffed,ADJ
jet-black,ADJ
toad,NOUN
fateful,ADJ
Let,VERB
greed,NOUN
bolted,VERB
square,ADJ
terms,NOUN
yesterday,NOUN
howling,NOUN
exams,NOUN
Ready,ADJ
tryin,NOUN
downward,ADJ
easily,ADV
potatoes,NOUN
protected,VERB
bravery,NOUN
missed,VERB
hushing,VERB
arms,NOUN
Meant,NOUN
upstairs,VERB
ice,NOUN
grimly,NOUN
light,VERB
towers,NOUN
curled,VERB
ages,NOUN
ONE,NOUN
close,ADV
forgets,VERB
THE,NOUN
Bad,NOUN
other,ADJ
Peevsie,NOUN
brandy,NOUN
Friends,NOUN
coils,NOUN
sound,NOUN
punishment,NOUN
alone,ADV
FOOL,NOUN
struggled,VERB
yerself,PRON
eclairs,NOUN
Tell,NOUN
Witchcraft,NOUN
HEADMASTER,NOUN
Budge,NOUN
AND,NOUN
clicked,VERB
steeling,VERB
everyone,NOUN
cross-,NOUN
dolphins,NOUN
Icy,NOUN
worked,VERB
ourselves,PRON
tickling,VERB
free,VERB
bark,NOUN
FOREST,NOUN
truth,NOUN
offered,VERB
else,ADJ
faster,ADV
whoever,NOUN
propped,VERB
rob,VERB
booming,VERB
uses,NOUN
difficult,ADJ
UP,ADP
brushed,VERB
'cause,ADP
sir,ADV
cracking,NOUN
counted,VERB
wider,ADV
Difficult,NOUN
split,VERB
now,ADV
chuckle,NOUN
sucked,VERB
showers,NOUN
Tongue-,NOUN
exact,ADJ
Goodness,NOUN
mid-December,NOUN
tearing,VERB
losing,ADJ
OWN,NOUN
Who-Must-Not-Be-Named,NOUN
Drooble,NOUN
reading,NOUN
thick,NOUN
moonlight,NOUN
shame,NOUN
carpets,VERB
thud,NOUN
players,NOUN
wastepaper,NOUN
nodding,VERB
speeding,ADJ
smell,NOUN
cover,VERB
DUMBLEDOREIN-,ADJ
end-of-year,ADJ
magic,VERB
Uric,NOUN
astonishment,NOUN
MIRROR,NOUN
holds,VERB
B.C,NOUN
Saw,VERB
ter,ADJ
towns,NOUN
most,ADJ
kinds,NOUN
depressing,VERB
beside,ADP
ivy,NOUN
slipping,VERB
paraded,VERB
daring,VERB
surrounding,VERB
Totalus,NOUN
drunk,ADV
Hair,NOUN
pigtails,NOUN
SLYTHERIN,NOUN
Modern,NOUN
giant,NOUN
disgruntled,VERB
exhausted,VERB
dyeing,VERB
voices,NOUN
silent,ADJ
opera,NOUN
circles,NOUN
GLASS,NOUN
SMASH,NOUN
halfway,NOUN
hospital,NOUN
dully,ADV
of,ADP
prowling,NOUN
Book,NOUN
newscaster,NOUN
simple,ADJ
dive-bombing,ADJ
buttered,ADJ
pointy,NOUN
countercurse,NOUN
strangled,ADJ
spilled,ADJ
stifling,VERB
SCHOOL,NOUN
Mmm,NOUN
Silver,NOUN
ingredients,NOUN
necks,NOUN
â,NOUN
add,VERB
brave,ADJ
world,NOUN
confiscated,VERB
heard.,VERB
Nine,NOUN
SIX,VERB
hint,NOUN
tail,NOUN
beet,NOUN
rumbling,VERB
This,DET
snout,ADV
-you,NOUN
hushed,ADJ
anxious,ADJ
Anti-Dark,NOUN
stores,NOUN
He,PRON
second,NOUN
....,X
lookin,ADJ
beastie,NOUN
clearly,ADV
prickle,NOUN
sons,NOUN
schedules,NOUN
Meet,NOUN
depressed,VERB
quailed,VERB
hearing,VERB
Thought,NOUN
darted,VERB
airplane,NOUN
Dare,NOUN
blocked,VERB
DURSLEY,ADJ
clutched,VERB
early,ADV
blond,NOUN
trail,NOUN
thump,NOUN
whimpered,VERB
teach,ADJ
snorted,VERB
legs,NOUN
floors,NOUN
constrictor,NOUN
hating,VERB
because,ADP
demanded,VERB
Mad,NOUN
bathrobe,NOUN
mommy,NOUN
aren,VERB
hairy,NOUN
grateful,ADJ
cut,NOUN
tripped,VERB
Written,NOUN
ill,ADJ
flap,NOUN
colder,NOUN
nails,NOUN
muffled,ADJ
delights,NOUN
expecting,VERB
Strange,NOUN
mad,ADJ
Unicorn,NOUN
fully-grown,ADJ
youngsters,NOUN
Gorgons,NOUN
Malfoy,VERB
face,NOUN
Beginners,NOUN
paces,NOUN
means,NOUN
tell,NOUN
scoop,NOUN
worrying,VERB
buckle,VERB
Oliver,CONJ
lumpy,ADJ
defend,VERB
waited,VERB
notice,ADJ
child,NOUN
scrawled,VERB
lover,NOUN
Duddydums,NOUN
waggled,VERB
p-,ADJ
THROUGH,NOUN
disgust,NOUN
Setting,VERB
transfiguration,NOUN
spells,NOUN
rabbit,NOUN
Won,VERB
abysmal,ADJ
sob,NOUN
kid,NOUN
CHAPTER,NOUN
slimy,ADJ
sticky,ADJ
crackers,NOUN
clear,ADJ
sweeping,VERB
lasted,VERB
rasping,NOUN
Once,NOUN
waddling,VERB
depths,NOUN
good,NOUN
direction,NOUN
fer,NOUN
clues,NOUN
THAT,NOUN
wig,NOUN
birdcage,NOUN
less,ADJ
pie,NOUN
Twice,NOUN
fierce,NOUN
burnt,ADJ
Finish,VERB
doorbell,NOUN
street,NOUN
wonderful,ADJ
pounding,VERB
lanes,NOUN
best,ADJ
sayin,ADJ
temper,NOUN
Leave,VERB
toilet,ADJ
tightly,ADV
astonishingly,ADV
swapped,VERB
back,NOUN
suspect,VERB
humor,NOUN
Tonight,NOUN
stooping,VERB
anythin,ADJ
wicked,ADJ
part,NOUN
gains,NOUN
sherry,NOUN
sixty,VERB
learn,ADV
spying,VERB
haaa,NOUN
eagle,NOUN
hissed,VERB
anti-Dark,ADJ
finds,VERB
improvement,NOUN
grumpily,ADV
markings,NOUN
Cross,NOUN
Wherever,ADP
maybe,ADV
shrink,VERB
green,ADJ
Pretend,NOUN
yer,ADJ
punching,VERB
thirteen,ADJ
humming,VERB
clasped,VERB
direct,VERB
bedtime,NOUN
Out,NOUN
monstrous,ADJ
chained,VERB
....,ADJ
blinded,VERB
speedy,NOUN
mumbling,VERB
fighting,NOUN
can't,VERB
stared,VERB
beetles,NOUN
darting,VERB
nighttime,ADJ
startled,VERB
bewitching,VERB
crying,NOUN
frost,NOUN
g-getting,VERB
narrow,CONJ
snap,NOUN
either,NOUN
paper,NOUN
cliff,NOUN
flopped,VERB
snuffling,NOUN
fair,NOUN
somehow,VERB
muddy,ADJ
telescope,NOUN
hurting,VERB
flashing,VERB
hall,NOUN
movement,NOUN
snowballs,NOUN
Phyllida,NOUN
At,ADP
hammering,NOUN
shorter,ADJ
confusion,NOUN
eh,X
Wandering,VERB
dancing,VERB
block,VERB
right,ADV
greenhouses,NOUN
Mr.,NOUN
office,NOUN
argument,NOUN
cheek,NOUN
proud,NOUN
tracks,NOUN
chewing,VERB
dormitory,NOUN
Snape,NOUN
sixty-five,ADJ
fork,NOUN
are,VERB
Cauldron,NOUN
favors,VERB
surprise,VERB
Thomas,NOUN
Crikey,NOUN
sunny,ADJ
touching,VERB
Like,ADP
guarding,VERB
blew,VERB
outta,VERB
lunged,VERB
frying,NOUN
bouncing,VERB
sensible,ADJ
realize,VERB
Hotel,NOUN
especially,ADV
hand,NOUN
catch,VERB
applause,NOUN
Bloody hell,EXC
trust,VERB
call,VERB
burst,VERB
bowling,NOUN
stop,VERB
idly,ADV
places,NOUN
lightest,ADJ
unlocked,VERB
Goyle,NOUN
balls,NOUN
roaming,VERB
Flamel,NOUN
yes,X
Erm,NOUN
Privet,NOUN
Would,ADP
knowing,VERB
YOU,NOUN
mind,ADP
slice,NOUN
Clearly,NOUN
paced,VERB
binoculars,NOUN
award,ADV
Godric,NOUN
names,NOUN
replaced,VERB
joking,NOUN
personal,ADJ
Load,NOUN
shall,VERB
tugging,VERB
had,VERB
wizardry,NOUN
moments,NOUN
shrieks,NOUN
twenty,NOUN
belting,VERB
interfering,ADJ
Golden,NOUN
Indeed,ADV
hard-faced,ADJ
began,VERB
School,NOUN
spawn,NOUN
staff,NOUN
Coming,NOUN
Hunting,NOUN
gettin,VERB
Hedwig,NOUN
half-moon,NOUN
five,NUM
celebrate,VERB
beech,NOUN
tore,VERB
meal,NOUN
lonely,ADV
li-,ADJ
pepper,ADJ
whooped,VERB
shoveling,VERB
drain,NOUN
liking,NOUN
speak,NOUN
furniture,NOUN
director,NOUN
downfall,NOUN
substitutes,NOUN
Knows,VERB
owl-free,ADJ
WHAM,NOUN
petrified,ADJ
reminded,VERB
school-and,NOUN
numbers,NOUN
sad,ADJ
monk,NOUN
wolfsbane,NOUN
Shut,NOUN
Hmm,NOUN
sloping,VERB
buyin,NOUN
though,ADP
gone,VERB
person,NOUN
so,ADV
buck,VERB
toe,NOUN
glittering,VERB
animal,NOUN
pinpricks,NOUN
touch,VERB
son,NOUN
Reckon,NOUN
fixing,VERB
extraordinary,ADJ
create,VERB
candles,NOUN
close,NOUN
whichever,VERB
didn,VERB
cover-,NOUN
agony,ADJ
shadows,NOUN
Scotch,NOUN
needles,NOUN
dabbed,NOUN
dumped,VERB
bottom,NOUN
snores,NOUN
chooses,VERB
alone,NOUN
bounded,VERB
eh,ADJ
kicked,VERB
knows,VERB
eat,NOUN
quiver,VERB
biggest,ADJ
difference,NOUN
1,NUM
warmth,NOUN
goose,NOUN
furiously,ADV
wrist,NOUN
purple,ADJ
Better,NOUN
leapt,VERB
gets,VERB
rulebreaking,NOUN
Headmaster,NOUN
snowball,NOUN
brandished,VERB
toward,ADP
full,ADJ
thirty-seven,ADJ
brain,NOUN
smaller,ADJ
crowds,NOUN
gritted,VERB
rivers,NOUN
understand,VERB
held,VERB
everybody,NOUN
weather,NOUN
calling,VERB
sir,NOUN
we,PRON
Columns,NOUN
fists,NOUN
still,ADV
trances,NOUN
Drafts,NOUN
younger,NOUN
wrestling,VERB
Fortunately,ADV
ha,NOUN
brandy,ADJ
mounting,VERB
sound,ADJ
nothin,DET
wide-awake,NOUN
rubbing,VERB
dairy,NOUN
huge,ADJ
shake,VERB
Me,NOUN
With,ADP
tripe,NOUN
imagining,VERB
staying,VERB
flocking,VERB
hatches,VERB
exam,NOUN
out,ADV
gawked,VERB
Cauldrons,NOUN
Can,VERB
cool,ADJ
chessmen,NOUN
listened,VERB
Sea,NOUN
All,ADV
stutter,NOUN
stamping,VERB
palomino,NOUN
check,VERB
Sirius,NOUN
wet,NOUN
sixty-fifth,ADJ
evenings,NOUN
forehead,NOUN
disturb,VERB
beast,NOUN
cabbages,NOUN
tuft,NOUN
exits,NOUN
upward,ADJ
legged,VERB
Trying,VERB
such,DET
annoying,NOUN
relax,NOUN
banks,NOUN
shelling,VERB
drunk,NOUN
FROM,NOUN
seconds,VERB
dashed,VERB
fidgeted,VERB
over,ADV
Prefects,NOUN
Bathilda,NOUN
twitched,VERB
change,VERB
Dumbledore,ADP
lid,NOUN
longing,VERB
answer,NOUN
appeared,VERB
Chaser,NOUN
curious,ADJ
'Quidditch,X
moth-eaten,ADJ
term,NOUN
tuck,VERB
0,NUM
grasped,VERB
reckons,VERB
Wearing,VERB
red-haired,ADJ
thick,ADJ
mustache,NOUN
excitedly,ADV
step,NOUN
stewed,VERB
Fine,NOUN
reported,VERB
secretly,ADV
cane,NOUN
Red,NOUN
ready,ADJ
slammed,VERB
deepest,ADJ
legend,NOUN
amount,NOUN
write,VERB
scratch,VERB
afford,VERB
wrote,VERB
Birthday,NOUN
feeling,VERB
manage,VERB
shields,NOUN
crouched,VERB
liquid,NOUN
directed,VERB
kicking,VERB
Since,ADP
fingertips,NOUN
chosen,VERB
messing,VERB
staring,VERB
food,NOUN
gloatingly,ADV
built,VERB
dusty,ADJ
snout,NOUN
Hovering,VERB
fool,NOUN
roughly,ADV
perfect,NOUN
brother,NOUN
footsteps,NOUN
ping,VERB
Pince,NOUN
left,VERB
dodges,VERB
break,VERB
yer,CONJ
Double,ADJ
walking,VERB
coats,NOUN
poured,VERB
Time,NOUN
gloomy,ADJ
black,ADJ
observed,VERB
Questions,NOUN
forgive,ADJ
cards,NOUN
calm,ADJ
knocking,VERB
Conduct,NOUN
lead,VERB
rustling,VERB
testing,VERB
wanting,VERB
encouraging,VERB
Hermione,NUM
relieved,VERB
enraged,VERB
strong,ADJ
fascinated,VERB
smuggle,VERB
Wingardium,ADJ
rot,NOUN
third,ADJ
taped,VERB
announced,VERB
class,NOUN
snuffbox,NOUN
Five,NUM
broomsticks,NOUN
uprising,NOUN
dumbfounded,VERB
â,ADJ
owe,VERB
same,ADJ
ask,ADJ
believe,VERB
drive,VERB
smudged,VERB
Keep,VERB
lawn,NOUN
swapping,VERB
breeze,NOUN
bowlers,NOUN
Hermione,PRON
throughout,ADP
route,NOUN
mystified,ADJ
Outside,ADP
flimsy,ADJ
So,CONJ
moans,NOUN
boogerflavored,VERB
clever,NOUN
things,NOUN
hung,NOUN
transport,VERB
fire,VERB
Hagrid,PRON
click,NOUN
Ted,NOUN
riders,NOUN
pretty,ADJ
refereeing,NOUN
pleased,ADJ
knew,X
Three-Quarters,NOUN
sprinted,VERB
takes,VERB
nudged,ADJ
Blotts,NOUN
her,PRON
lost,ADJ
bandaged,VERB
seating,VERB
javelin,NOUN
WHAP,NOUN
pressed,VERB
cake,NOUN
parking,VERB
health,NOUN
transform,VERB
careless,NOUN
robe,NOUN
frantically,ADV
unsettled,ADJ
racing,NOUN
whispers,NOUN
Ahem,NOUN
hairy,ADJ
happens,VERB
grip,NOUN
flame,NOUN
Make,VERB
em,VERB
respect,NOUN
Held,VERB
older,ADJ
'You-,ADJ
handful,NOUN
colder,ADJ
DO,VERB
drowned,VERB
funny-shaped,ADJ
logic,NOUN
p-pick,VERB
oh,VERB
Mm,NOUN
slot,NOUN
get,NOUN
wake,VERB
sayin,VERB
never,ADV
crushed,VERB
Names,NOUN
reptile,NOUN
forevermore,ADV
brown,ADP
desire,NOUN
children,NOUN
Spore,NOUN
Poor,NOUN
owls,NOUN
learn,NOUN
forests,NOUN
Weird,ADJ
parts,NOUN
Before,ADP
swooped,VERB
Pumpkin,NOUN
cleverness,NOUN
photographs,NOUN
scene,NOUN
Century,NOUN
Break,VERB
tucked,VERB
rang,NOUN
await,VERB
Whenever,ADV
accepted,VERB
fun,NOUN
eggs,NOUN
desperate,VERB
uncertainly,ADV
green,VERB
August,NOUN
yer,VERB
Heart,NOUN
remorse,NOUN
freak,NOUN
....,VERB
good,ADJ
knickerbockers,NOUN
bolt,NOUN
ducks,VERB
rags,NOUN
Blood,NOUN
directly,ADV
outside,ADV
gentleman,NOUN
barn,NOUN
goal-,ADJ
fierce,ADJ
See,NOUN
swish,NOUN
Slytherins,NOUN
Bungler,NOUN
Majorca,NOUN
dappled,VERB
Wing-gar-dium,ADJ
carrying,VERB
Quietly,ADV
move,NOUN
meters,NOUN
jog,VERB
portraits,NOUN
or,CONJ
filling,VERB
teams,NOUN
pelted,VERB
hid,NOUN
squares,NOUN
chattering,NOUN
putting,VERB
dears,NOUN
hamburger,NOUN
neighbors,NOUN
hotel,NOUN
myself,PRON
shallows,NOUN
motorcycles,NOUN
Sorting,VERB
bangs,NOUN
whose,PRON
right,NOUN
tries,VERB
ghost,NOUN
stale,ADJ
student,NOUN
Very,ADV
gold,NOUN
WHAM,X
Study,NOUN
movements,NOUN
panic,VERB
among,ADP
noise,ADV
Saturday,NOUN
'wand,NOUN
hang,NOUN
mistaking,NOUN
Dear,NOUN
Nah,NOUN
admirable,ADJ
nonsense,NOUN
she,PRON
along,ADP
whatever,ADP
dungeons,NOUN
RUN,ADJ
traveled,VERB
dinnertime,ADV
Everywhere,NOUN
aunt,NOUN
Hundreds,NOUN
fair,ADJ
pink,NOUN
nodded,VERB
core,NOUN
listen,PRON
brick,NOUN
peaceful,ADJ
ran,NOUN
paler,NOUN
A,NOUN
newspapers,NOUN
protecting,VERB
hall,ADJ
doorway,NOUN
cork,NOUN
starved,VERB
fed,NOUN
smashed,VERB
dump,NOUN
proud,ADJ
retracing,VERB
toffee,NOUN
thoughts,NOUN
AND,CONJ
interfering,VERB
properly,ADV
angrily,ADV
hungry,ADJ
piles,NOUN
filled,VERB
puddings,NOUN
fading,ADJ
bounced,VERB
wherever,ADP
rattling,VERB
-an,NOUN
team,NOUN
brushing,VERB
NOF,NOUN
just,ADV
bell,NOUN
slumped,VERB
shout,NOUN
said,VERB
Worse,ADJ
anytime,NOUN
Got,VERB
sir,X
's,PRT
waist,NOUN
please,NOUN
human,ADJ
Down,PRT
silvery,ADJ
stuff,VERB
Obviously,ADV
fries,NOUN
-he,NOUN
overgrown,ADJ
Granger,NOUN
tried,ADJ
bloodcurdling,VERB
Powdered,VERB
bites,NOUN
plunged,VERB
Abou,NOUN
dressed,VERB
stack,NOUN
boiling,ADJ
courage,NOUN
weirdest,ADJ
Unfortunately,ADV
together,NOUN
putted,VERB
Turn,NOUN
swishing,VERB
storm,NOUN
doughnuts,NOUN
wriggled,VERB
trusting,VERB
snarled,VERB
chilly,ADV
Nimbus,NOUN
collect,VERB
Headmistress,NOUN
stool,NOUN
transfer,VERB
Cakes,NOUN
tonight,ADV
stray,ADJ
cornered,VERB
motionless,NOUN
Barking,NOUN
truly,ADV
white-faced,ADJ
gigantic,ADJ
bite,NOUN
Hedwig,ADJ
half-moon,ADJ
continued,VERB
fast,ADV
burns,NOUN
turn,NOUN
clanged,VERB
phoenix,ADJ
handsome,ADJ
scales,NOUN
bending,VERB
Smeltings,NOUN
massive,ADJ
score,VERB
untidy,ADJ
shouting,VERB
ring,NOUN
pause,NOUN
Mimsy-Porpington,NOUN
Facing,VERB
crashed,VERB
witchcraft,NOUN
apple,NOUN
'You-Know-Who,ADJ
1637,NUM
howling,VERB
bent,NOUN
Flattened,VERB
knowin,NOUN
eyebrows,NOUN
jerk,NOUN
noted,ADJ
closed,VERB
true,ADJ
ages,VERB
close,ADJ
tasted,VERB
sniveled,VERB
cutting,NOUN
trudged,VERB
argued,VERB
Well,X
pointing,VERB
Bless,NOUN
sinking,NOUN
bursting,NOUN
twelve,PRT
smoothly,ADV
pence,NOUN
bottom,ADJ
squashed,VERB
punishments,NOUN
creams,NOUN
droned,VERB
dreamily,ADV
â,CONJ
Tell,VERB
damage,NOUN
tumbling,VERB
plan,NOUN
voicing,VERB
without,ADP
All,NOUN
horrible,ADJ
Was,CONJ
nostrils,NOUN
elbow,VERB
wrist,ADJ
sweating,VERB
council,NOUN
amid,ADP
Just,NOUN
Better,ADJ
grandfather,NOUN
doormat,NOUN
a-creeping,ADJ
explosion,NOUN
nervously,ADV
Everyone,ADJ
anywhere,ADV
talked,VERB
shortcut,NOUN
talent,NOUN
hard,ADV
Back,NOUN
Resign,NOUN
attacked,VERB
Jupiter,NOUN
dives,NOUN
twelve,VERB
Vol,NOUN
WHAT,PRON
family,NOUN
blushed,VERB
sank,VERB
Horror-struck,NOUN
today,NOUN
reply,NOUN
uses,VERB
real,ADJ
sir,ADJ
Apothecary,NOUN
VANISHING,NOUN
Fire,NOUN
smash,VERB
Spinnet,NOUN
shared,VERB
FIVE,NOUN
living,NOUN
backs,NOUN
hunt,VERB
New,NOUN
fiercely,ADV
could,VERB
meeting,VERB
tricky,ADJ
Pliable,NOUN
bearing,VERB
unbearable,ADJ
Me,ADJ
reading,VERB
'Course,CONJ
makes,VERB
seized,VERB
tremblin,VERB
helping,VERB
personally,ADV
Station,NOUN
meddlin,NOUN
bath,NOUN
wounded,ADJ
ehru,NOUN
stomach,NOUN
be,VERB
treating,VERB
rooms,NOUN
Percy,VERB
ripping,VERB
lifting,VERB
gleefully,ADV
waving,VERB
Slipping,VERB
evil,ADJ
James,NOUN
belonged,VERB
gray,NOUN
paused,VERB
about-face,NOUN
frightenin,NOUN
Peeves,NOUN
Quirrell,VERB
cared,VERB
Half,DET
better,ADV
ravine,NOUN
rotted,VERB
separately,ADV
hold,NOUN
cheers,NOUN
case,NOUN
Baron,NOUN
cheering,NOUN
village,NOUN
collapsible,ADJ
noticed,VERB
Algie,NOUN
woke,VERB
stove,NOUN
MAN,NOUN
boarding,VERB
twice,ADV
hearts,NOUN
crystal,NOUN
tomorrow,NOUN
rather,ADV
sun,NOUN
hand-knitted,ADJ
forgive,VERB
Typical,ADJ
rigid,ADJ
swollen,VERB
slept,NOUN
jumped,VERB
hopefully,ADV
Asked,VERB
recognize,VERB
Don,NOUN
Red,ADJ
job,NOUN
homework,NOUN
Binns,NOUN
portrait,NOUN
Underneath,ADP
Gregory,NOUN
perched,VERB
rolling,NOUN
chair,NOUN
cabbage-smelling,ADJ
vaults,NOUN
scrambled,VERB
woken,VERB
cage,NOUN
gossiped,VERB
