word,pos
swordsmen,NOUN
slowly,NOUN
ere,ADV
'By,CONJ
enclosing,VERB
erect,NOUN
hazy,ADJ
Swan-ship,NOUN
'Revenge,NOUN
story,NOUN
spluttered,VERB
insisted,VERB
strained,VERB
seated,VERB
visibly,ADV
unmistakable,ADJ
folded,VERB
hobbit-sense,NOUN
snow,CONJ
dealt,VERB
meads,NOUN
bag,NOUN
countrified,ADJ
Shire-services,NOUN
tight,ADJ
likenesses,VERB
signs._',ADJ
sheltered,VERB
maidens,NOUN
plainly,ADV
Annon,NOUN
Stay,VERB
'Elrond,CONJ
moored,ADJ
thistles,NOUN
picking,VERB
circumstances,NOUN
Ferny,NOUN
up,PRT
true-silver,NOUN
Great,NOUN
Entwash,NOUN
unburdened,VERB
alternative,NOUN
Flame,NOUN
splashing,VERB
dangerous,ADJ
drum-beats,NOUN
back,ADV
guess,VERB
whom,PRON
plodding,NOUN
halts,NOUN
parted,VERB
shrugged,VERB
shapeless,NOUN
Splendid,EXC
character,NOUN
correctly,ADV
voice,NOUN
Flammifer,NOUN
Fëanor,NOUN
Melilot,NOUN
purposes,NOUN
'What,DET
briars,NOUN
mood,NOUN
played,VERB
emptied,VERB
disturbing,VERB
agree,VERB
unmade,VERB
wholesome,ADJ
tending,VERB
'Master,ADJ
help,VERB
Good,ADJ
cats,NOUN
triumph,NOUN
plain,VERB
containing,VERB
waterfall,NOUN
morrowless,NOUN
hobbit-voices,NOUN
hedgerows,NOUN
Fall,NOUN
longer,NOUN
wheel-barrows,NOUN
tower,NOUN
Going,VERB
'Are,CONJ
fame,NOUN
preserved,VERB
naked,VERB
happy,ADJ
counsel-if,NOUN
Foresight,NOUN
well-spoken,ADJ
exceptional,ADJ
pine-wood,NOUN
spirits,NOUN
The,DET
direct,ADJ
keeps,VERB
OUR,ADJ
asunder,NOUN
Wolves,NOUN
pushed,VERB
lad,NOUN
Silvertine,NOUN
appearance,NOUN
Budgeford,NOUN
gusts,NOUN
unforeseen,ADJ
girt,NOUN
enquantuva,NOUN
leg,NOUN
Whence,NOUN
trudge,VERB
stepping,VERB
-,.
hooded,VERB
shriek,NOUN
lessen,VERB
chapter,NOUN
startled,ADJ
'All,NUM
battered,ADJ
mid-day,NOUN
capering,VERB
larn,VERB
arrived,VERB
discovering,VERB
eyeing,VERB
cart-load,NOUN
harder,NOUN
shuddering,VERB
Nimrodel-curse,NOUN
_you_,NOUN
snuffed,VERB
ores,NOUN
bleak,NOUN
Anyway,NOUN
talking,VERB
essentially,ADV
sign,NOUN
flushed,VERB
match,NOUN
friendship,ADJ
armouries,NOUN
wandered,VERB
Ragged,VERB
grey,ADJ
wise,VERB
stouter,ADV
marshland,NOUN
forbiddingly,ADV
Hal,NOUN
Boner,NOUN
labelled,VERB
unconcerned,ADJ
lest,VERB
'ProudFEET,VERB
swooned,VERB
'Hullo,CONJ
plashing,NOUN
Nothing,NOUN
Doner,NOUN
'_It,PRON
gurgled,VERB
Minutes,NOUN
Slow,VERB
fortune,ADJ
grasp,VERB
beset,VERB
bide,VERB
'Help,NUM
calendars,NOUN
packages,NOUN
'Stay,NUM
fleeting,NOUN
developing,VERB
worthies,NOUN
long-forsaken,ADJ
story-telling,NOUN
king,VERB
planned,VERB
swell,NOUN
_Balin,NOUN
Celeborn,NOUN
slip,VERB
Consider,VERB
Wandering,ADJ
Elessar,NOUN
Already,ADV
Barad-dûr,NOUN
smokers,NOUN
seething,VERB
done,VERB
inquiries,NOUN
perish,ADJ
despise,VERB
covered,VERB
_Yours,NOUN
theirs,NOUN
dispirited,VERB
song,VERB
Húrin,NOUN
busybody,NOUN
halloo,NOUN
Refuse,NOUN
story-germ,ADJ
dwellings,NOUN
designed,VERB
articles,VERB
Menelvagor,NOUN
Gimli,NOUN
du,VERB
token,NOUN
embraced,VERB
guarding,ADJ
using,VERB
recollect,VERB
bold,ADJ
nuzzled,VERB
Men,NOUN
Elven-song,NOUN
boxes,NOUN
groped,VERB
'Black,ADJ
roamed,VERB
flews,NOUN
ponderous,ADJ
development,NOUN
brown,VERB
flows,VERB
temptation,NOUN
woollen,VERB
nightmare,NOUN
thorny,ADJ
glowing,VERB
Arwen_,NOUN
blank,NOUN
Yet,CONJ
imbibed,VERB
eighth,NOUN
9_,NUM
houseless,NOUN
dong,ADJ
slumping,VERB
great,ADJ
wore,VERB
Writer,NOUN
soles,NOUN
plays,VERB
learning,VERB
timeless,NOUN
reason,NOUN
butter,NOUN
giving,VERB
goes,VERB
lilies,NOUN
shins,NOUN
gardens,NOUN
Doubtless,NOUN
elf-woman,NOUN
jackets,NOUN
HUGO,NOUN
blackness,NOUN
issuing,VERB
rushes,NOUN
wood,NOUN
Gates,NOUN
land,NOUN
exchanged,VERB
_For,CONJ
names,ADV
heed,NOUN
Gandalf,NOUN
solely,ADV
pine-trees,NOUN
Called,VERB
sky,ADJ
strode,VERB
situation,NOUN
Honestly,ADV
across,ADP
items,NOUN
tired,VERB
sundown,ADJ
windless,NOUN
appended,VERB
seasons,NOUN
sickness,NOUN
noro,ADJ
detailed,ADJ
starry,NOUN
pony,NOUN
lily-bowls,ADJ
downwards,NOUN
circlets,NOUN
right-hand,NOUN
sought,VERB
Sometimes,ADV
dim,ADJ
endings,NOUN
diamonds,NOUN
Fair,NOUN
blamed,VERB
silver-green,ADJ
Westward,ADP
tryst,NOUN
moment,NOUN
Those,DET
peculiarity,NOUN
Everard,NOUN
shapely,ADV
altering,VERB
Down,NOUN
Wednesday,NOUN
resin-scented,ADJ
fal,NOUN
northerly,ADJ
mischief,NOUN
holes,NOUN
troubles,VERB
Due,ADJ
troublesome,ADJ
Hobbits,NOUN
missing,VERB
'Hoy,NOUN
astray,VERB
disapproval,NOUN
hill-brow,ADJ
yours,ADV
'Splendid,ADJ
'Gildor,.
blasts,NOUN
sleeps,NOUN
signal,NOUN
_Gollum,NOUN
speeches,NOUN
worn,VERB
apart,ADV
guests,NOUN
spend,VERB
given,VERB
nightfall,NOUN
shows,VERB
along,PRT
wolves,NOUN
Neekerbreekers,NOUN
washing,VERB
_Reckoning,NOUN
blowing,NOUN
score,NOUN
shouting,NOUN
mysterious,ADJ
spotted,VERB
mortally,ADV
wraiths,ADJ
Staddle,NOUN
acknowledged,VERB
fingered,ADJ
oddments,NOUN
Friend,NOUN
'is,VERB
below,NOUN
argue,VERB
hurled,VERB
wolf-chieftain,NOUN
many-tunnelled,ADJ
sloping,ADJ
proved,ADJ
greedy,NOUN
cross,VERB
granted,VERB
polite,ADJ
renown,NOUN
Small,ADJ
stocks,NOUN
suspicion,NOUN
riddles,NOUN
flutes,NOUN
'it,.
_hobbits_,NOUN
lowered,VERB
Dimrill,NOUN
masked,ADJ
chalk,NOUN
Too,ADJ
touch,ADJ
Adelard,NOUN
cruel,NOUN
hither,ADV
think,NOUN
gathering,NOUN
unveiled,VERB
dance,NOUN
Easterlings,NOUN
console,VERB
Boffins,NOUN
Radagast,VERB
bowshot,NOUN
dragon-horn,ADJ
accepting,VERB
Tower,NOUN
harsh,NOUN
final,ADJ
regains,VERB
slew,VERB
centre,NOUN
slier,ADJ
elven-skill,NOUN
summons,NOUN
helper,NOUN
loud,NOUN
fit,VERB
mattresses,NOUN
whatever,VERB
nearer,ADV
palest,ADJ
linger,VERB
needed,VERB
standing,VERB
flats,NOUN
cloudy,NOUN
mantelpiece,NOUN
leastways,VERB
grieved,VERB
cursed,VERB
hour,NOUN
appendices,NOUN
fifty,NOUN
weeks,NOUN
Gondor,NOUN
stoutly,ADV
Chief,NOUN
jet,NOUN
Oh,NOUN
breathlessly,ADV
Lórien,NOUN
Draw,VERB
trees,ADJ
cocking,VERB
brightly,ADV
graves,NOUN
gleams,NOUN
fold,NOUN
sail,NOUN
foretelling,NOUN
deserve,VERB
Strider,ADJ
challenging,VERB
fro,VERB
gleam,NOUN
northward,NOUN
words,NOUN
worse,VERB
'Yes,X
behave,VERB
blades,NOUN
bed-song,ADJ
straggling,NOUN
heaven,NOUN
uneventful,ADJ
'How,PRT
_Also,VERB
beam,NOUN
lay,VERB
rightabouts,NOUN
faggot,NOUN
plenty,VERB
shafts,NOUN
flattened,VERB
'Certainly,ADV
ná,NOUN
details,NOUN
banished,VERB
twelve,NOUN
sank,NOUN
vie,VERB
'even,ADV
untame,ADJ
word-yet,ADJ
surely,ADV
blazing,NOUN
dwelleth,VERB
laid,NOUN
_'He_,NOUN
badgers,NOUN
cow,NOUN
'Watch,VERB
rotting,VERB
magical,ADJ
Boats,NOUN
kindle,VERB
independent,ADJ
Welcome,ADJ
Ancalagon,VERB
honest,ADJ
Lóni,NOUN
material,NOUN
vagabonds,NOUN
'They,PRT
captain,NOUN
avoided,VERB
tinder,NOUN
jolly,ADV
rumble,NOUN
hunt,NOUN
waked,VERB
originally,ADV
beauty,NOUN
Yonder,VERB
Mitheithel,NOUN
overcast,NOUN
sounds,VERB
quarters,NOUN
silk,NOUN
introduced,VERB
anxiety,NOUN
advanced,VERB
Rings_,NOUN
yea,NOUN
for,ADP
meeting,NOUN
following,VERB
pranks,NOUN
strung,NOUN
,NUM
ADMITTANCE,NOUN
'berry,NUM
_in_,NOUN
developed,VERB
Bringing,VERB
'We,NOUN
'How,VERB
cheerless,NOUN
top,ADJ
brings,NOUN
'Mrs,VERB
rescue,NOUN
reckless,ADJ
presto,NOUN
loose,ADV
wander,VERB
were,VERB
fellow,VERB
bond,NOUN
Both,DET
trumpets,NOUN
Soon,NOUN
homeward,ADV
Sirannon,NOUN
march,NOUN
rope-making,NOUN
wrappings,NOUN
unfading,ADJ
wet,ADV
,PRON
kindlings,NOUN
_do,VERB
forgave,VERB
lifting,NOUN
arising,NOUN
lingered,VERB
falter,VERB
tramped,VERB
under,ADP
fears,NOUN
clumsier,ADJ
'They,VERB
birches,NOUN
wrung,VERB
lasto,ADJ
wayward,ADJ
glad,ADJ
dipped,VERB
quests,NOUN
whisper,VERB
'd,VERB
woe,NOUN
Elven-maid,NOUN
_Thin,NOUN
Orcs,ADV
pattered,VERB
musical,ADJ
darker,ADJ
whispering,VERB
shady,ADJ
_being,VERB
east,ADJ
planted,VERB
sparkled,VERB
vow,VERB
slopes,NOUN
thief,NOUN
dogs,NOUN
inclined,ADJ
Barahir,NOUN
relationships,NOUN
refreshed,ADJ
'Do,.
News,NOUN
moving,VERB
Elf-friend,VERB
bowmen,NOUN
blacker,NOUN
'Also,CONJ
wedges,NOUN
attentive,VERB
necessary,ADJ
woke,NOUN
rare,ADJ
bundles,NOUN
Rowan-trees,ADJ
images,NOUN
bay,NOUN
These,DET
applicability,NOUN
inexhaustible,ADJ
rain,NOUN
cloths,NOUN
dolven,NOUN
'Far,.
Beside,NOUN
'Tonight,VERB
Dori,NOUN
quicker,VERB
armed,VERB
hemlocks,NOUN
courteously,ADV
'Very,ADV
heavily,ADV
millers,NOUN
chests,NOUN
backarappers,NOUN
'Hear,ADJ
shimmer,NOUN
greenwood,NOUN
axe-heads,NOUN
followers,NOUN
accounted,VERB
bred,VERB
kindreds,NOUN
_Mellon,NOUN
despair,NOUN
power,NOUN
Row,NOUN
'Eavesdropping,VERB
east-way,NOUN
heal,NOUN
froze,VERB
blushing,VERB
diggings,NOUN
bare,ADJ
Butterbur,NOUN
ruins,NOUN
discussing,VERB
devour,VERB
baked,VERB
refilled,VERB
rumoured,VERB
clearer,NOUN
blast,NOUN
paddle,ADJ
asking,VERB
Paths,NOUN
exceedingly,ADV
issued,VERB
purchase,NOUN
water,NOUN
Bandobras,NOUN
built,ADJ
mount,VERB
Rushlight,NOUN
furlongs,NOUN
consume,VERB
fogs,NOUN
averted,VERB
around,ADV
glared,VERB
desired,VERB
multitudinous,ADJ
despite,ADP
commons,NOUN
unwholesome,ADJ
honour,NOUN
spring-time,NOUN
dismayed,ADJ
'Nob,CONJ
fanyar,NOUN
squeaked,VERB
rusty,NOUN
left,ADJ
tom_,NOUN
evicted,VERB
engulf,VERB
twinkle,VERB
smooth,CONJ
orc-band,NOUN
'When,PRT
mining,NOUN
comprehended,VERB
hand-loom,NOUN
scooped,VERB
faggots,NOUN
variable,ADJ
cream,NOUN
river-bed,ADJ
major,ADJ
'Yes,ADJ
is',VERB
half,VERB
machines,NOUN
youngest,ADJ
Realm,NOUN
'lndeed,NUM
chapters,NOUN
according,VERB
comforts,NOUN
perils,NOUN
springs,NOUN
thirsty,ADJ
firs,NOUN
crashing,VERB
rich,NOUN
sledge-hammer,NOUN
fraught,NOUN
_my_,ADJ
'Apples,NOUN
flooded,VERB
fellowship,NOUN
objects,NOUN
usual,ADJ
heaped,VERB
_talan_,NOUN
sight,NOUN
eastwards,NOUN
papers,NOUN
mithril-rings,NOUN
battlement,NOUN
shut,NOUN
footing,NOUN
enough,ADJ
sleeves,NOUN
Galadriel,NOUN
Nargothrond,NOUN
lead,ADJ
_hitherto,NOUN
hoard,NOUN
oar,VERB
Blessed,ADJ
relieved,ADJ
all,ADV
greediest,ADJ
lagged,VERB
hammered,VERB
wisely,ADV
marvel,NOUN
airetári-lírinen,NOUN
headed,VERB
fluttering,VERB
blind,NOUN
haft,NOUN
recalling,VERB
save,VERB
northwards,NOUN
field,NOUN
_lembas_,VERB
feigned,ADJ
'or,.
bleary,ADJ
oft,ADJ
'Fly,CONJ
smallest,ADJ
cakes,NOUN
longed,VERB
slain,ADV
Mistress,NOUN
knock,NOUN
lingering,NOUN
palm,NOUN
_Herblore,NOUN
tussocks,NOUN
released,VERB
blindfold,VERB
Pony_so,NOUN
climb,NOUN
o,VERB
before,ADV
wind,NOUN
Therefore,ADP
clasp,ADJ
_no,VERB
measure,NOUN
servant,ADJ
_Snowstorms,NOUN
lies,VERB
diary,ADJ
bodies,NOUN
Sorcery,NOUN
slithering,VERB
heedless,ADJ
_It_,NOUN
Hurrah,EXC
Eventually,ADV
As,ADP
Throwing,VERB
vastness,NOUN
bedrooms,NOUN
Or,CONJ
warren,NOUN
Faint,NOUN
critical,ADJ
Thráin,NOUN
insecurity,NOUN
overtaking,VERB
wiping,VERB
reports,NOUN
lock,NOUN
permanent,ADJ
fruits,VERB
bogs,NOUN
disadvantage,NOUN
Western,ADJ
whenever,ADV
jaw-cracker,NOUN
_Boom_,NOUN
hobbit-architecture,NOUN
leather,NOUN
lift,VERB
jars,NOUN
Oi,X
pondered,VERB
inspiration,NOUN
_I_,NOUN
taught,NOUN
asked,VERB
Much,NOUN
Five-and-forty,ADJ
fleet,NOUN
feel,VERB
wooded,ADJ
heaved,VERB
looks,NOUN
contradictions,NOUN
ANNOUNCEMENT_,NOUN
sat,ADV
'Black,CONJ
deed,NOUN
trespassers,NOUN
of_MINAS,NOUN
shears,NOUN
Isen,NOUN
was,VERB
yonder,NOUN
hazel,NOUN
Will,VERB
Looking,VERB
supped,VERB
yelled,VERB
Against-well,NOUN
invitation,NOUN
horseback,NOUN
lean,VERB
bank,NOUN
steadily,ADV
Blossom,NOUN
amazing,VERB
adjusted,VERB
laurië,NOUN
clapping,NOUN
trials,NOUN
_niphredil_,NOUN
stout,ADJ
Namárië,NOUN
fought,VERB
shaped,VERB
surrounds,VERB
grey-eyed,ADJ
overtake,VERB
scarcely,ADV
ca,VERB
tight,VERB
troll-hole,ADJ
skilful,NOUN
rains,VERB
district,NOUN
correction,NOUN
moored,VERB
begin,VERB
Hear,ADJ
put,NOUN
manner,NOUN
Cheers,NOUN
shrill,ADJ
control,VERB
luggage,NOUN
harp,NOUN
fate,VERB
streaming,NOUN
'history,NOUN
'Say,VERB
jutting,NOUN
Evil,ADJ
broke,NOUN
Southerners,NOUN
dim._,NOUN
scrawl,NOUN
Hours,NOUN
scowl,VERB
revealed,ADJ
giants,NOUN
Swan,NOUN
outlandish,ADJ
shrewd,NOUN
alert,NOUN
'It,ADJ
dine,VERB
There,DET
silences,NOUN
miscarry,VERB
towering,NOUN
But,CONJ
skill,NOUN
marked,VERB
wholesome,VERB
answered,VERB
vanquished,VERB
Sixty,NUM
clime,NOUN
strip,NOUN
helped,VERB
Good heavens,EXC
within,ADP
raced,VERB
hindering,VERB
carts,NOUN
pick,VERB
leaving,VERB
watch,VERB
crowed,VERB
desperate,ADJ
scramble,VERB
scare,VERB
Mount,NOUN
straddled,VERB
credible,ADJ
Gorhendad,NOUN
ruthless,NOUN
end,NOUN
likely,ADV
rarely,ADV
believed,VERB
Bucklanders,NOUN
,DET
steeds,NOUN
Elrond,NOUN
press,VERB
Hoarwell,NOUN
treated,VERB
alarming,VERB
Why,ADV
crockery,NOUN
heirlooms,NOUN
battered,VERB
passes,NOUN
special,ADJ
trouble,NOUN
Ilmarin,NOUN
lighter,NOUN
'these,ADJ
ropes,NOUN
occasionally,ADV
shivered,VERB
'and,CONJ
elven-maids,NOUN
brooding,VERB
Council,NOUN
Had,VERB
Orc,NOUN
intent,ADJ
bolder,ADJ
swiftly,ADV
grey,VERB
ray,NOUN
hem,VERB
Next,NOUN
drum-beats,ADJ
service,NOUN
added,VERB
flicker,NOUN
veiled,ADJ
tighter,ADJ
price,NOUN
discussion,NOUN
branching,NOUN
brief,NOUN
shapeless,ADJ
reward,VERB
falmalinnar,VERB
loud-flowing,ADJ
hissing,NOUN
_sorrow_,ADJ
alarm,VERB
Fornost,NOUN
Anárion,NOUN
puffing,VERB
beans,NOUN
trotted,VERB
winding,VERB
enchanted,VERB
piping,NOUN
unwound,VERB
tables,NOUN
mixture,NOUN
several,ADJ
_miruvor_,ADJ
Rushey,NOUN
blade,NOUN
payment,NOUN
Mugworts,NOUN
brothers,NOUN
_Durin,NOUN
Already,NOUN
thickets,NOUN
'Fear,ADP
horsemen,NOUN
Chapter,NOUN
wept,ADP
full-grown,ADJ
finger,NOUN
train,NOUN
beating,NOUN
'Walking,VERB
'Oh,CONJ
shorten,VERB
Rauros-foot,NOUN
come._,VERB
Peril,NOUN
duty,NOUN
inn,NOUN
westlands,NOUN
krimpatul,NOUN
lad,ADJ
frantic,ADJ
rushed,VERB
able,ADJ
digging,VERB
memoirs,NOUN
restlessly,ADV
'Do,VERB
frosty,ADJ
mid-day,ADJ
spiders,NOUN
'As,.
Banks,NOUN
harder,ADJ
nose,NOUN
cloud-roof,NOUN
Said,ADJ
undecided,ADJ
bleak,ADJ
doomed,VERB
gently,ADV
Doriath,NOUN
sprung,ADJ
yellow,NOUN
Dragon._,NOUN
thou,ADJ
shouldering,VERB
jaws,NOUN
should,VERB
Mind,VERB
return,VERB
dense,ADJ
composed,VERB
always,ADV
'Yes,.
neighbourhood,NOUN
heavens,NOUN
shaggy,ADJ
rampant,ADJ
pale-green,ADJ
greensward,NOUN
bough,NOUN
gasping,VERB
going,VERB
'Then,PRT
arrows,NOUN
warning,NOUN
founded,VERB
Well now,EXC
gimbatul,NOUN
sense,NOUN
doom_,DET
'And,ADP
let,VERB
slopped,VERB
vain,NOUN
Southfarthing,NOUN
overmuch,ADV
covering,VERB
gravest,ADJ
story-telling,ADJ
Galadhon,NOUN
pace,NOUN
Hope,NOUN
rumour,NOUN
leaf-wrappings,NOUN
wire,NOUN
subsided,VERB
dipping,VERB
hope,VERB
Find,NOUN
a-hunting,ADJ
pity,NOUN
Esmeralda,NOUN
Through,NOUN
bend,NOUN
efficient,ADJ
warmly,ADV
Peoples,NOUN
firework,NOUN
8_,NUM
in,ADP
mended,VERB
unheard,ADJ
attempted,VERB
blankly,ADJ
dim,VERB
grazing,VERB
Sometimes,NOUN
elf-banes,NOUN
_read,VERB
hook,NOUN
kinder,VERB
arrow,NOUN
herself,VERB
traversing,VERB
Thranduil,NOUN
1941,NUM
Mathom-house,NOUN
Dike,NOUN
elf-blade,NOUN
bath-songs,NOUN
Twenty,NUM
tip,VERB
disappearing,VERB
'Even,ADV
Men,ADJ
'Then,VERB
laced,VERB
omit,VERB
creaked,VERB
uncomfortable,ADJ
lading,VERB
foremost,ADJ
language,NOUN
Elves,VERB
reader,NOUN
strangest,ADJ
Kin,NOUN
l,NOUN
míri,NOUN
settlement,NOUN
Rider,NOUN
southwards,NOUN
runs,VERB
remind,VERB
tickled,VERB
'Plain,NOUN
yours,NOUN
'preservation,NOUN
hereafter,VERB
blank,ADJ
throned,VERB
Seas,NOUN
safer,ADJ
North,NOUN
apart,NOUN
relish,NOUN
slung,VERB
giant-wheels,NOUN
carven,NOUN
thrown,VERB
Leaves,NOUN
Wight,VERB
'Whoa,.
'Come,PRT
twinkling,VERB
sire,NOUN
corrupts,VERB
fanned,VERB
south,ADJ
MORGUL_,NOUN
fact,NOUN
'',.
proved,VERB
briefly,VERB
strict,ADJ
foreheads,NOUN
on,ADP
'Fool,NUM
Elwing,NOUN
alight,ADV
Country,NOUN
shaking,VERB
climbed,VERB
expression,NOUN
pine,VERB
invaders,NOUN
stealthy,ADJ
together,ADV
leaped,VERB
tents,NOUN
Whether,ADP
during,ADP
masked,VERB
flowed,VERB
displease,VERB
aldaron,NOUN
hither,NOUN
avenge,VERB
thin,ADJ
innumerable,ADJ
'First,VERB
'Heed,VERB
greener,NOUN
swung,VERB
dragging,VERB
behind,PRT
Quickly,CONJ
portended,VERB
chief,NOUN
stabbing,VERB
life-size,VERB
Fair,ADJ
Argonath,NOUN
strengths,NOUN
trickling,VERB
rinds,NOUN
earned,VERB
'Why,NOUN
footfalls,NOUN
leave,NOUN
feathered,ADJ
nearer,NOUN
named,VERB
downcast,ADJ
stacked,VERB
wrack,NOUN
followed,VERB
wolvish-looking,ADJ
bells,NOUN
suppressed,ADJ
recesses,NOUN
disliked,VERB
distinguish,VERB
Adamant,NOUN
have-since,NOUN
glinted,VERB
Towards,NOUN
wretched,VERB
wakes,NOUN
signal,ADJ
withy-path,NOUN
members,NOUN
pile,NOUN
bowstring,NOUN
fully,ADV
'It,.
perishable,ADJ
halls,VERB
'As,CONJ
persons,NOUN
failed,VERB
beckoning,VERB
sliding,VERB
counting,VERB
alarmed,VERB
a-going,ADJ
suggestion,NOUN
distributed,VERB
text,NOUN
aloud,ADV
elven-wise,NOUN
surpasses,VERB
wains,NOUN
behind,VERB
Mirrormere,NOUN
Thank,NOUN
Absurdly,ADV
little,ADV
'No,PRT
Stroke,NOUN
seas,NOUN
gentle,ADJ
pleasant,NOUN
'Yes,CONJ
origin,NOUN
nod,VERB
Gollum-creature,ADJ
limes,NOUN
'ee,NOUN
eldest,ADJ
seize,VERB
apparent,ADJ
_Mithrandir,NOUN
Funny,ADP
extensive,ADJ
tones,NOUN
hopped,VERB
railing,VERB
abandon,VERB
long,VERB
spoke,VERB
affection,NOUN
Mortals,NOUN
haggard,NOUN
cruel,ADJ
window-sill,NOUN
meant,VERB
closed,ADJ
sides,NOUN
'this,NOUN
less,ADV
_doom_,NOUN
caught,VERB
tobacco,NOUN
insisting,NOUN
Sight,NOUN
vale,NOUN
thither,VERB
visions,NOUN
referred,NOUN
least,VERB
barrel,NOUN
harsh,ADJ
drainage,NOUN
mat,NOUN
remained,VERB
lung,NOUN
'Look,NUM
Pippin,NOUN
crawl,VERB
tiring,VERB
Wait,ADV
heart,NOUN
Milo,NOUN
fumbled,VERB
shingle-banks,NOUN
shuddered,VERB
twelfth,NOUN
_are_,ADJ
trades,NOUN
Crying,VERB
slashed,VERB
arch,NOUN
flag-lilies,NOUN
slipped,VERB
river-voyage,NOUN
habergeon,NOUN
fifty,ADJ
relations,NOUN
Home,NOUN
_mark,NOUN
miller,NOUN
Bom,NOUN
lightning,VERB
often,ADV
Peregrin,NOUN
stroked,VERB
Bree-and,NOUN
horribly,ADV
laws,NOUN
powers,NOUN
taking,VERB
snug,ADJ
slightly,ADV
Náli,NOUN
round,ADV
hesitating,VERB
apples,NOUN
harps,NOUN
paths,ADJ
gingerly,ADV
thank,VERB
From,NOUN
Near,ADP
Just,ADV
length,NOUN
cheeks,NOUN
licking,VERB
northward,ADJ
actually,ADV
homeward,NOUN
RETURN,NOUN
lust,VERB
banquets,NOUN
Echoes,NOUN
prime,ADJ
upon,ADP
sunlight,VERB
_me._,NOUN
go,NOUN
unfriendly,ADV
women,NOUN
Back,ADV
Rounding,VERB
brands,NOUN
murmur,VERB
1418,NUM
'but,.
may,VERB
glad,VERB
find,ADP
families,NOUN
scraped,VERB
secrets,NOUN
lip,VERB
shoot,NOUN
bound,NOUN
tidings,NOUN
twelve,ADJ
ridiculous,ADJ
O,CONJ
clad,VERB
Orcs,NOUN
_she_,NOUN
laid,ADJ
furthest,ADJ
unfolding,NOUN
mushrooms,ADJ
fireside,NOUN
Ham,NOUN
east,VERB
unbraided,VERB
merely,ADV
clump,NOUN
refreshed,VERB
cloaks,NOUN
woolly-footed,ADJ
quite,VERB
clouds,VERB
sharper,ADJ
Go,VERB
'Open,NUM
art,NOUN
surprising,ADJ
valuable,ADJ
suggested,VERB
wagging,NOUN
fatter,NOUN
forts,NOUN
gateway,NOUN
cooks,NOUN
Wise-nose,ADJ
hastening,VERB
'That,ADP
stuffed,VERB
Orophin,NOUN
overcast,ADJ
fugitives,NOUN
shallow,NOUN
gar,NOUN
reappear,NOUN
unintentional,ADJ
_thirty-three,ADJ
hides,VERB
obtain,VERB
news,NOUN
light-built,ADJ
travel,NOUN
constructed,VERB
seized,ADJ
Kindred,NOUN
_estre_,NOUN
'We,ADJ
'Hobbits,VERB
cheerless,ADJ
Fare,NOUN
woven,VERB
completely,ADV
Sit,ADV
copy,NOUN
dear,NOUN
exiled,VERB
sawing,VERB
answerable,ADJ
Pony,NOUN
Hole,NOUN
cans,NOUN
unfortunately,ADV
discuss,VERB
volume,NOUN
excellence,NOUN
Swish-tail,NOUN
sails,NOUN
Si,NOUN
west,ADV
Hobbit._,NOUN
varieties,NOUN
dwindle,VERB
severe,ADJ
flets,NOUN
came,VERB
sounded,VERB
shorter,ADV
elders,NOUN
bakers,NOUN
rippling,VERB
Of,ADP
Bird-tamer,ADJ
Comes,NOUN
Three,NOUN
only,ADJ
Short,NOUN
Come,NOUN
risk,NOUN
'It,CONJ
decrepitude,NOUN
nought,ADJ
Vanish,VERB
vote,NOUN
busy,ADJ
splinters,NOUN
Get,NOUN
axin,NOUN
expect,VERB
gleaming,VERB
Elf-Kingdoms,NOUN
gave,VERB
steering,NOUN
'applicability,PRT
Undómiel,NOUN
unto,ADP
siege,NOUN
Not,ADV
sombre,NOUN
Shrill,NOUN
riddle,NOUN
miruvor,NOUN
6_,NUM
long-fingered,ADJ
scratched,ADJ
delete,VERB
contains,VERB
_,VERB
King,VERB
robed,VERB
springy,NOUN
nap,VERB
5_,NUM
revised,VERB
tidy,ADJ
bed-loft,ADJ
bubbling,VERB
obligation,NOUN
wings,NOUN
eating,NOUN
rootless,NOUN
Put,VERB
review,VERB
wraps,NOUN
Ruler,NOUN
Barrow-downs,NOUN
Wisps,NOUN
conceived,VERB
largely,ADV
sentinels,NOUN
faith,NOUN
dropped,VERB
Celebrant,NOUN
casting,VERB
'Not,ADJ
north-gate,NOUN
hideously,ADV
fragments,NOUN
hind,NOUN
look,VERB
stir,NOUN
asleep,ADV
bit,ADV
toiled,VERB
straining,VERB
Frodo,.
begins,VERB
robes,NOUN
proudly,ADV
countryside,NOUN
fishy,ADJ
'Did,CONJ
presence,NOUN
crossed,VERB
Yes,X
Gandalf,.
thatched,VERB
lal,VERB
yourselves,NOUN
Leaf,NOUN
overheard,VERB
ends,NOUN
clearer,ADJ
away,PRT
repeat,VERB
furnished,VERB
afraid,NOUN
wickedest,ADJ
slain,NOUN
up,ADP
_the,ADJ
'Translations,NOUN
estrangement,NOUN
before,NOUN
mixed,NOUN
_can,ADJ
Wake,VERB
G,NOUN
fancy,NOUN
'You,NOUN
Mist,NOUN
Anyone,NOUN
Remmirath,NOUN
shortly,ADV
1341,NUM
Brandywine,NOUN
puzzled,ADJ
matted,VERB
valiant,NOUN
awaited,VERB
page,NOUN
rusty,ADJ
horseman,NOUN
second,ADJ
trailer,NOUN
